"Wells","sample","OD.k","OD.n0","OD.r","OD.t_mid","OD.t_gen","OD.auc_l","OD.auc_e","OD.sigma","OD.note","OD.AUC","OD.max_gr","OD.max_val"
"bactExtract_Y2P062_PM1_  A02","NA",84.6472336226295,63.5060827690934,0.0690701006502925,-15.9246079564916,10.0354158171769,3683.82386883484,3694.25,6.81651967313946,"questionable fit",660.875,0.73784908695332,95
"bactExtract_Y2P062_PM1_  A03","NA",277.068274023025,5.33270167394394,0.295093271416321,13.3211151297052,2.34890879494858,9451.67634103693,9520.625,20.7839941017944,"",8272.5,1.98610536072614,286
"bactExtract_Y2P062_PM1_  A04","NA",54.7946037658739,19.2007368161891,0.157953586799885,3.90763327814643,4.38829655345599,2239.32055466791,2245.375,6.39613268524147,"",734.375,1.17360267545667,69
"bactExtract_Y2P062_PM1_  A05","NA",117.726003618182,4.3702409206762,0.332276403122161,9.79820729593422,2.08605598846906,4425.07990455275,4469.875,10.5255478633061,"",3400.625,1.51823201052688,132
"bactExtract_Y2P062_PM1_  A06","NA",281.326920477176,14.0138024904465,0.175022976384226,16.8456623389013,3.96032106686545,8549.25830945656,8583.25,21.1097721159194,"",7823.25,1.9423812012808,293
"bactExtract_Y2P062_PM1_  A07","NA",171.957930085517,10.1060590149194,0.196062038726713,14.1462692747431,3.53534618461307,5683.58327158527,5726.25,13.6110716457899,"",4777.375,1.45188354516769,181
"bactExtract_Y2P062_PM1_  A08","NA",273.133203781008,10.8640912214611,0.165314539681843,19.2596982845746,4.19289907526553,7661.73898034495,7708.5,20.372955953344,"",6180.625,1.37202618786716,281
"bactExtract_Y2P062_PM1_  A09","NA",48.9746458372469,17.5385979586145,0.104343566615616,5.59259401587069,6.64293164439529,1850.19553204303,1855.625,4.31865410864943,"",777.625,1.15093564163566,53
"bactExtract_Y2P062_PM1_  A10","NA",63.2834278434316,14.4363857485673,0.111182575121166,10.9634267495732,6.23431486277916,2174.49344003331,2182,5.3068883199688,"",1517.375,2.18656875629989,70
"bactExtract_Y2P062_PM1_  A11","NA",272.922091765311,6.01815645933077,0.244409460866931,15.5153888516331,2.83600797653791,8704.85776281224,8791,20.9788457580866,"",7658.375,1.47116416449552,285
"bactExtract_Y2P062_PM1_  A12","NA",52.9319734672109,21.830220945228,0.166406404072341,2.12713494456731,4.1653876509381,2232.70104603836,2238.25,5.44712510982346,"",354.125,1.04964616145058,59
"bactExtract_Y2P062_PM1_  B01","NA",46.2755674023013,30.5834090923093,0.0873385138776196,-7.64034706905122,7.93632900064222,1982.92668108738,1988.75,4.13405959416967,"questionable fit",566,0.987618240396163,52
"bactExtract_Y2P062_PM1_  B02","NA",39.5238349932509,15.8051950962874,0.153570070800786,2.64323992879495,4.51355643027026,1641.75091718088,1647,3.81941421923399,"",792.625,1.69983901777052,47
"bactExtract_Y2P062_PM1_  B03","NA",274.774194591114,3.97943575448742,0.26161245447945,16.1315758298338,2.64951904502846,8604.19767486385,8678,20.8095634997457,"",7414,2.04367068146587,286
"bactExtract_Y2P062_PM1_  B04","NA",37.6100057052892,11.0842358227859,0.169418256181783,5.15052406862297,4.09133700335228,1515.4236264315,1520.125,3.68178117666162,"",724.5,1.74158604805909,43
"bactExtract_Y2P062_PM1_  B05","NA",55.2047731127855,12.5573928401525,0.173732599649311,7.03757549011069,3.98973584669258,2151.99223821366,2158.5,4.93356573639491,"",1400.25,2.18656875629989,62
"bactExtract_Y2P062_PM1_  B06","NA",211.757055284712,1.219777128052,0.402483920044145,12.7980133221891,1.7221735976034,7345.35164478391,7434.75,16.6200419219783,"",6773.125,1.97026090133409,218
"bactExtract_Y2P062_PM1_  B07","NA",51.4653223229708,14.7594491832968,0.116170842004727,7.84235749106882,5.96661923593305,1895.66707864474,1900.75,5.24229342032396,"",424,2.18656875629989,59
"bactExtract_Y2P062_PM1_  B08","NA",108.823468605786,74.6867905119649,0.0828963560833083,-9.44469539416296,8.36161217826455,4686.60443985354,4700.625,8.35073906591965,"questionable fit",1331.75,0.455117535110456,115
"bactExtract_Y2P062_PM1_  B09","NA",47.752542331997,12.6861809690147,0.126517926629179,8.03624469625265,5.47864795944327,1770.49857364776,1775.5,4.30018890447928,"",935.5,1.45188354516769,55
"bactExtract_Y2P062_PM1_  B10","NA",38.6155483093417,10.4970965896001,0.127732586087167,7.7139853831126,5.42654933868581,1442.32638066251,1446.875,3.89863181999739,"",428.75,1.74158604805909,44
"bactExtract_Y2P062_PM1_  B11","NA",265.301042622271,8.35692295813858,0.223074710472755,15.3570448601934,3.10724231846354,8490.40869311211,8543.375,20.1520276910392,"",6642.75,1.32120477488891,277
"bactExtract_Y2P062_PM1_  B12","NA",154.412199124827,9.3551049705655,0.207518998502624,13.2094182076178,3.34016251794498,5248.98401437817,5307.25,12.9474011230403,"",3896,0.860600563714508,165
"bactExtract_Y2P062_PM1_  C01","NA",48.9428372364683,25.4696534699887,0.112323976616294,-0.726728457076772,6.17096368416318,2042.11206562465,2044.625,5.40960043905473,"questionable fit",0,0.830707118775799,59
"bactExtract_Y2P062_PM1_  C02","NA",39.8797056570342,12.6110751989192,0.135505362604746,5.69100401118004,5.11527490304406,1556.47437545342,1561,3.91556086481277,"",719.875,1.83846053338674,46
"bactExtract_Y2P062_PM1_  C03","NA",114.984582306697,4.40833240377749,0.275580298791184,11.6924499439114,2.51522762548844,4101.02655149894,4124.125,9.46940296121709,"",3509,1.24084326274337,129
"bactExtract_Y2P062_PM1_  C04","NA",117.284080974861,79.7352724036615,0.101560339540668,-7.41500478813809,6.82497896024058,5129.72386878677,5145.25,8.96847906387722,"questionable fit",1728.25,0.290335077921151,125
"bactExtract_Y2P062_PM1_  C05","NA",111.304327510046,6.1055725061438,0.184621095704023,15.4188749397713,3.7544310844692,3538.36766291177,3568.625,8.95247555205914,"",3046,1.62215267842093,119
"bactExtract_Y2P062_PM1_  C06","NA",277.751729054438,4.65366888251292,0.256380722996101,15.8833119837638,2.7035854040028,8763.61143667737,8805.375,20.796207971798,"",8282.875,1.24084326274337,290
"bactExtract_Y2P062_PM1_  C07","NA",282.252602716076,3.67481869712116,0.263456025711764,16.4285235368782,2.63097865644678,8756.26336074108,8809.25,20.9936312110313,"",8154.25,1.80826627106624,292
"bactExtract_Y2P062_PM1_  C08","NA",151.006304411163,3.89194328130528,0.218504568485288,16.6234586548923,3.17223198290526,4645.31852993946,4717.125,12.7890517855439,"",4194,2.18656875629989,157
"bactExtract_Y2P062_PM1_  C09","NA",268.252087610574,5.06496988483607,0.242256443593443,16.3071702155726,2.86121256581803,8347.0128780867,8413.75,20.2599999913089,"",7658.375,1.49904386454881,278
"bactExtract_Y2P062_PM1_  C10","NA",119.399400168052,16.1825381688134,0.0467273739150577,39.6534045429562,14.8338569554533,1910.14372558875,1916.875,6.76197061054756,"",1208.625,1.83846053338674,93
"bactExtract_Y2P062_PM1_  C11","NA",44.7736590104455,14.2754022992554,0.149149937701873,5.08972111847384,4.64731793549547,1784.14128968201,1786.25,5.12105922831361,"",0,1.53224505731323,52
"bactExtract_Y2P062_PM1_  C12","NA",70.3696245547176,19.8300391844614,0.113067419151774,8.2743462829891,6.13038827418104,2561.621275014,2567.625,6.34919404159817,"",353.625,1.69983901777052,76
"bactExtract_Y2P062_PM1_  D01","NA",140.644220159904,15.7039457934976,0.131207101120097,15.8064906178048,5.28284806723603,4347.22257315007,4359,11.2743457873763,"",3330.625,1.20934136165741,153
"bactExtract_Y2P062_PM1_  D02","NA",34.1021955340023,13.5423109224149,0.0762641153635405,5.47469671214131,9.08877231783006,1224.66142166755,1229.375,3.83059233806368,"",706.625,2.39177890437903,38
"bactExtract_Y2P062_PM1_  D03","NA",225.640845367219,1.9122773257136,0.352971234268308,13.4915773751622,1.96374977127188,7668.25239754681,7754.125,17.8567485804766,"",6384.375,1.30192415556107,237
"bactExtract_Y2P062_PM1_  D04","NA",37.7326120718568,9.32780314841507,0.168147838853058,6.6224992282588,4.12224852420303,1478.92455030549,1483.625,3.82120142502722,"",961.125,1.49904386454881,45
"bactExtract_Y2P062_PM1_  D05","NA",144.882323615761,4.70985656773782,0.205457095839898,16.5154486545886,3.3736833363014,4467.02028448132,4493.125,11.1624797910383,"",3970.625,1.07324930228608,153
"bactExtract_Y2P062_PM1_  D06","NA",65.4416933626154,12.5240643951669,0.116646195003233,12.3543214497384,5.94230425210812,2190.04269885448,2194.75,5.61356039265506,"",1449.875,1.24084326274337,72
"bactExtract_Y2P062_PM1_  D07","NA",81.4063262340398,5.90053934586935,0.142087234329831,17.9408484624168,4.87832129205165,2371.72026720285,2393.375,6.64494216931339,"",1870.875,1.30192415556107,85
"bactExtract_Y2P062_PM1_  D08","NA",31.8438077535254,8.69111513357767,0.15901406903396,6.16178075802642,4.35903052334263,1252.81734981934,1257.375,3.28967508669427,"",734.875,1.39347782514594,36
"bactExtract_Y2P062_PM1_  D09","NA",271.624361891993,1.25906790542587,0.28396801283447,18.9084757895267,2.44093401098663,7761.99518966755,7854.625,20.3959988382813,"",7332.125,1.97026090133409,280
"bactExtract_Y2P062_PM1_  D10","NA",308.092534179277,2.00155040301657,0.143270487802922,35.1081397553715,4.83803183188303,4140.37804011918,4371,23.8085000321476,"",2726.5,1.97026090133409,264
"bactExtract_Y2P062_PM1_  D11","NA",47.0654041544721,12.8388391647721,0.1662821437717,5.89676791475273,4.1685003863771,1868.19279124864,1873.625,4.46142531604342,"",813.625,1.69983901777052,54
"bactExtract_Y2P062_PM1_  D12","NA",61.5629725444461,19.616221507647,0.0896167283071876,8.48105196341155,7.73457359639352,2159.0670365998,2166.25,5.16179715729541,"",1122.125,1.200634675376,67
"bactExtract_Y2P062_PM1_  E01","NA",248.640914527436,12.3644395287763,0.135534831792058,21.7669363060397,5.11416269452707,6359.96065401953,6394.625,18.3247414050236,"",5235.125,1.30192415556107,252
"bactExtract_Y2P062_PM1_  E02","NA",32.5558417101057,11.3355395016592,0.080604388942141,7.77892499500705,8.59937268499729,1136.39615436498,1140.25,3.34127646176923,"",399.125,2.18656875629989,37
"bactExtract_Y2P062_PM1_  E03","NA",52.2413637903527,13.2620260185916,0.124443433634422,8.66359042569948,5.56997794352256,1909.26120584634,1914.125,4.93034993005233,"",786,1.30192415556107,59
"bactExtract_Y2P062_PM1_  E04","NA",46.9963348057804,13.2563713718187,0.104163119509155,8.96867051075998,6.6544395350892,1669.39589565422,1674.25,4.58080619034582,"",254.625,1.62215267842094,52
"bactExtract_Y2P062_PM1_  E05","NA",108.352632738155,6.34423002809059,0.160832642344024,17.2695629822992,4.30974191841785,3240.09009628496,3260.875,8.30704581370289,"",2738.375,1.27404445550778,113
"bactExtract_Y2P062_PM1_  E06","NA",38.1966007542548,9.94897282434784,0.149173308937974,6.99548855157682,4.64658983228799,1470.48106950647,1474.75,3.65933278774984,"",905.875,1.74158604805909,43
"bactExtract_Y2P062_PM1_  E07","NA",47.6272333984419,7.63140861679161,0.157050279035971,10.5475942771279,4.41353676551689,1707.89613559372,1714.625,4.23713767878656,"",1192.125,1.24084326274337,54
"bactExtract_Y2P062_PM1_  E08","NA",37.5253897961703,9.11867422053538,0.16057364868509,7.07651079418177,4.31669321981539,1452.20237479219,1456,3.94983835707845,"",196.25,1.49904386454881,44
"bactExtract_Y2P062_PM1_  E09","NA",39.800632885777,10.1521783563033,0.196207394220918,5.46218813872956,3.5327271090482,1613.45085108894,1617.125,3.87592333930716,"",577.875,1.20934136165741,46
"bactExtract_Y2P062_PM1_  E10","NA",270.604167439377,3.62704725195622,0.290862319296372,14.779308935221,2.38307657807565,8841.86950601521,8871.5,20.5378085983666,"",7817.25,1.80826627106624,282
"bactExtract_Y2P062_PM1_  E11","NA",253.138479135781,3.24397220778792,0.227325334652807,19.110233772244,3.04914180207228,7173.9319376152,7244.875,18.9890897370243,"",6538.75,1.30192415556107,264
"bactExtract_Y2P062_PM1_  E12","NA",192.718929123963,5.47624702819779,0.258723375186772,13.6515903160224,2.67910535744814,6501.87345727086,6571.625,15.768018172786,"",5161,1.69173218466772,204
"bactExtract_Y2P062_PM1_  F01","NA",54.7960325933778,12.7966720368854,0.21477258264283,5.53361718099914,3.22735412514297,2231.76574240892,2240.125,5.41319947999751,"",916.375,1.34613146466793,63
"bactExtract_Y2P062_PM1_  F02","NA",187.446237366978,1.49151830510885,0.355729437631573,13.5656712372494,1.9485235328706,6356.65564342022,6452.125,15.456727903319,"",5321.5,1.83846053338674,197
"bactExtract_Y2P062_PM1_  F03","NA",280.68012861388,4.68785088798938,0.139011329679575,29.317025100517,4.98626394091523,5224.69994079594,5340.75,20.3750022434525,"",4683.125,1.27404445550778,265
"bactExtract_Y2P062_PM1_  F04","NA",57.404404600622,14.0048804877353,0.0965236089884104,11.7177819253336,7.18111545791011,1906.2467096966,1911.875,5.0260152857459,"",431.625,1.51823201052688,64
"bactExtract_Y2P062_PM1_  F05","NA",160.91540834326,8.41268983734578,0.197935197588956,14.6383321240022,3.50188945171528,5245.51101918022,5244.625,13.8443172089255,"",4227.25,1.97026090133409,170
"bactExtract_Y2P062_PM1_  F06","NA",93.9113248996433,3.40524570267066,0.294374369241875,11.1426138558591,2.35464514911764,3402.5948010353,3423.375,8.23699561222675,"",2900.875,1.39347782514594,101
"bactExtract_Y2P062_PM1_  F07","NA",242.799708214787,4.7028342762469,0.225967443740215,17.3676003710589,3.06746480416368,7296.30707469328,7315.875,18.6991438382034,"",6793.375,1.24084326274337,255
"bactExtract_Y2P062_PM1_  F08","NA",40.4996496321301,9.99992917628308,0.170816887119801,6.52827437845728,4.0578375607197,1592.32281848441,1596.5,3.9397069990249,"",683.5,1.49904386454881,46
"bactExtract_Y2P062_PM1_  F09","NA",29.8190122571106,7.83652176621281,0.218341124687848,4.7240352339431,3.17460662324107,1233.90860199408,1238.125,3.1493703005075,"",715.625,1.74158604805909,35
"bactExtract_Y2P062_PM1_  F10","NA",46.9985532879166,9.03199102779563,0.109318312634624,13.135338112658,6.34063190196374,1533.2668518791,1539.625,4.11492463386603,"",844.5,1.49904386454881,53
"bactExtract_Y2P062_PM1_  F11","NA",272.612760960384,5.24299044000678,0.257769589178202,15.2529264252761,2.68901844771439,8770.68536925462,8806.875,20.723828453949,"",7600.375,1.97026090133409,284
"bactExtract_Y2P062_PM1_  F12","NA",259.771917749766,8.31068760422294,0.187004602565276,18.2334895866584,3.70657818605291,7563.27036691325,7650.375,20.5254399569017,"",6563.625,1.15093564163566,267
"bactExtract_Y2P062_PM1_  G01","NA",98.7089953355764,16.3267273090169,0.128801087277199,12.5664058973358,5.38153206011523,3318.16717584383,3331.375,9.2058478653808,"",1239.5,1.08793086286249,106
"bactExtract_Y2P062_PM1_  G02","NA",44.4879866788705,15.3397221011685,0.138777763294492,4.62573889186215,4.99465594562913,1772.67920256434,1775.625,4.88321521904247,"",35.875,1.98610536072614,49
"bactExtract_Y2P062_PM1_  G03","NA",269.652395795755,5.00464347788138,0.149361394511387,26.5666609579587,4.64073854443762,5688.40847554883,5770.125,19.7386755246931,"",5069.25,2.04367068146587,261
"bactExtract_Y2P062_PM1_  G04","NA",260.282097056576,3.00610007298443,0.222278067963214,20.0177457263217,3.118378645772,7142.13671411167,7210.375,19.5810089013229,"",6273,1.42695685538867,272
"bactExtract_Y2P062_PM1_  G05","NA",248.903740136421,5.52942615222139,0.177596298165999,21.3096592879587,3.90293709788964,6500.70762856264,6533.875,18.698386026368,"",6011.375,1.62215267842094,261
"bactExtract_Y2P062_PM1_  G06","NA",242.171085745085,10.8955907893775,0.136152563751271,22.4399110962997,5.09095944624453,6044.65406986394,6046.25,18.7082484311843,"",4467.25,1.97026090133409,250
"bactExtract_Y2P062_PM1_  G07","NA",58.3183066474742,1.00485619003172,0.462145339823894,8.74982510570376,1.49984673830981,2257.65130442046,2291.75,6.28829740634528,"",1569.625,1.06300417308346,66
"bactExtract_Y2P062_PM1_  G08","NA",38.9135103826656,8.29585744070557,0.202271454310752,6.45578217607371,3.42681661592769,1551.09573047904,1556.625,3.67478425526901,"",1034.125,2.23886650449814,46
"bactExtract_Y2P062_PM1_  G09","NA",187.408644521881,7.70063735517238,0.210900541569737,14.9360937105313,3.28660692571406,6066.39745179807,6069.875,15.4338891831769,"",5124.75,1.24084326274337,205
"bactExtract_Y2P062_PM1_  G10","NA",84.8595870528932,12.4484207035528,0.114740132302553,15.345692215664,6.04101779081288,2629.52906209669,2639.875,6.83150480233336,"",2021.125,2.45285979719673,91
"bactExtract_Y2P062_PM1_  G11","NA",73.3067195398908,14.7643784372835,0.115146226903142,11.9633347243856,6.01971249255961,2472.44331971757,2479.625,6.13336657309377,"",1676.5,1.62215267842094,82
"bactExtract_Y2P062_PM1_  G12","NA",198.255760205084,2.25285958370658,0.366554263112344,12.1835416260749,1.89098109151579,6995.51136039151,7088.25,16.6080230229194,"",5406.25,1.55134161274706,211
"bactExtract_Y2P062_PM1_  H01","NA",263.562555689895,5.78586853280463,0.265006035817749,14.3267498042097,2.61559016352608,8721.30166164341,8770.25,19.9579529390744,"",7585.75,1.39347782514594,278
"bactExtract_Y2P062_PM1_  H02","NA",35.7847205798407,11.7375482844726,0.150166081028594,4.77620811857914,4.61587048028483,1434.52294770814,1437.875,6.51578938457748,"",0,1.97026090133409,67
"bactExtract_Y2P062_PM1_  H03","NA",132.306071832182,5.67605998621934,0.216223962892718,14.3601669899666,3.2056908553834,4358.24317973779,4389.25,11.1709030986415,"",2421.875,1.49904386454881,142
"bactExtract_Y2P062_PM1_  H04","NA",42.074155811518,11.0281027104027,0.174291450007092,5.93847190577444,3.97694310611185,1675.46187425052,1679.75,4.032187095063,"",368.625,1.39347782514594,46
"bactExtract_Y2P062_PM1_  H05","NA",58.9728657717797,5.81204431647288,0.264456228021966,8.36958664998868,2.62102800809203,2284.50257080988,2303.75,6.39026298208834,"",850,1.08793086286249,63
"bactExtract_Y2P062_PM1_  H06","NA",161.890870599372,111.945742637424,0.0956043754552507,-8.44197085433819,7.25016169248849,7073.1636594475,7094.5,12.1324348780305,"questionable fit",2254,0.214375606308445,168
"bactExtract_Y2P062_PM1_  H07","NA",60.7308317825743,11.4785105020999,0.16681442936056,8.73113836386462,4.15519918281018,2278.76115067979,2285.375,5.27067336232578,"",1668.375,1.97026090133409,69
"bactExtract_Y2P062_PM1_  H08","NA",240.593335883534,11.099247686358,0.135185089691385,22.4063167511795,5.12739372472464,6012.18530272055,6038.625,17.7596773209757,"",5516.125,1.49904386454881,242
"bactExtract_Y2P062_PM1_  H09","NA",58.0689430950269,10.7402656450154,0.199477144459211,7.4350200943379,3.4748200473748,2267.09408733381,2273.5,6.27047580480247,"",633.25,1.34613146466793,66
"bactExtract_Y2P062_PM1_  H10","NA",48.6196831733555,12.5204853804594,0.152952521889139,6.92309284529625,4.53178000597038,1878.82718181045,1882.625,5.4337585263556,"",0.875,1.91863798163828,54
"bactExtract_Y2P062_PM1_  H11","NA",47.1148543972225,9.92571440261938,0.198118556692981,6.66715930593016,3.49864844631439,1867.64684724692,1877.75,5.92002664511743,"",563.25,1.49904386454881,54
"bactExtract_Y2P062_PM1_  H12","NA",60.9268753534225,17.8532313813513,0.160744001187603,5.47906468158709,4.31211849548886,2429.21201248006,2433.125,6.18790833266528,"",51.125,1.27404445550779,68
"bactExtract_Y2P126_PM1_  A01","NA",36.7447442700265,16.2162772177418,0.276083473030551,0.854078850367096,2.51064351281629,1636.50841966026,1641.25,4.64970189849159,"",692,1.62215267842094,50
"bactExtract_Y2P126_PM1_  A02","NA",125.704099386266,92.1512831712625,0.103782930958199,-9.73484559331334,6.67881677806079,5598.0453484628,5614.25,9.61247849502157,"questionable fit",1439.5,0.317054606971625,136
"bactExtract_Y2P126_PM1_  A03","NA",275.132918048619,6.60446957969779,0.24494088845028,15.1269567781566,2.82985492926652,8880.0016968538,8890.75,21.1905397008476,"",8153.125,1.30192415556107,285
"bactExtract_Y2P126_PM1_  A04","NA",27.5498475945011,6.9892924533546,0.267529155543148,4.03318700211963,2.59092202176129,1167.37105272954,1171.625,3.78969877237527,"",649.125,2.10475157428358,44
"bactExtract_Y2P126_PM1_  A05","NA",94.7440572065869,1.04081981923214,0.448785744567056,10.0273328717396,1.54449464794972,3547.98050463381,3593.875,10.4452713878431,"",3071.375,1.45188354516769,115
"bactExtract_Y2P126_PM1_  A06","NA",257.699542694495,5.49251454750198,0.251973843882798,15.187545094532,2.75086957391639,8305.16890271167,8331.875,19.8627244192225,"",7809.375,1.24084326274337,272
"bactExtract_Y2P126_PM1_  A07","NA",80.7552513926824,6.87290614816971,0.155397603007919,15.2826479683718,4.46047536862344,2558.96353685664,2574.625,7.03902516471102,"",2052.125,1.07324930228608,87
"bactExtract_Y2P126_PM1_  A08","NA",262.110658090881,13.0708806123977,0.131301506301664,22.4462446292131,5.27904972367524,6537.78505521366,6539.125,20.5621475506928,"",4605.5,1.53224505731323,266
"bactExtract_Y2P126_PM1_  A09","NA",33.2101398736165,10.812964469376,0.120029534788603,6.06674870586481,5.77480519091176,1268.9212593176,1272.875,3.35159153532411,"",750.375,1.00543885234373,38
"bactExtract_Y2P126_PM1_  A10","NA",46.512249333046,9.79117764944171,0.0870807616937142,15.1798053270908,7.95981990830449,1408.12699247301,1411,4.95841507345221,"",12.125,1.62215267842094,50
"bactExtract_Y2P126_PM1_  A11","NA",260.172801290565,5.84735015099416,0.223568827559509,16.8745625172747,3.10037489629651,7942.68898013173,8024.75,19.9675869117969,"",7264.75,1.15093564163566,268
"bactExtract_Y2P126_PM1_  A12","NA",41.711363876856,19.5843269969166,0.166310752851195,0.733991300002603,4.16778331332631,1791.77615696726,1797.125,3.88010738881006,"",799.5,0.927373531251118,47
"bactExtract_Y2P126_PM1_  B01","NA",31.2607577856978,20.6244621547294,0.143373376869137,-4.61874861766969,4.83455991409487,1394.33128462743,1396.375,3.64345258516389,"questionable fit",0,1.37202618786716,39
"bactExtract_Y2P126_PM1_  B02","NA",36.1874278363024,11.3103822461882,0.233170560958255,3.38046288716071,2.97270452029336,1538.41516375851,1543.125,4.23426393290559,"",409.125,1.49904386454881,43
"bactExtract_Y2P126_PM1_  B03","NA",265.408486818095,7.48636202941076,0.210845994246529,16.7874886166472,3.2874571937539,8117.28221653803,8118.5,21.1036828592025,"",6903.125,1.09794518790935,281
"bactExtract_Y2P126_PM1_  B04","NA",39.3847391609838,9.38651489871896,0.211748986527468,5.48698784195148,3.2734380075535,1604.06104229996,1609,3.8588188277894,"",862.75,1.53224505731323,44
"bactExtract_Y2P126_PM1_  B05","NA",44.34817073178,12.0866151982296,0.128936809389682,7.61440923240905,5.37586732478441,1661.41233140159,1664.75,4.36896949699013,"",669.625,1.49904386454881,56
"bactExtract_Y2P126_PM1_  B06","NA",187.661938957148,1.31451495736871,0.377682260688116,13.1172299421143,1.83526538762257,6448.84570950085,6534.625,15.4037732296925,"",6012.125,2.5869747274113,202
"bactExtract_Y2P126_PM1_  B07","NA",30.0641971976838,9.52758650685229,0.114366399908652,6.71541421159481,6.06075893893296,1128.43295967578,1131.875,3.17720222614854,"",609.375,1.83846053338674,36
"bactExtract_Y2P126_PM1_  B08","NA",150.704069129565,103.405299097835,0.0782173381972037,-9.99998127928141,8.86180988174724,6454.05484826684,6473.625,11.1956804775584,"questionable fit",1870.375,0.405950976527542,157
"bactExtract_Y2P126_PM1_  B09","NA",113.92090577309,8.44510910730033,0.109598974133825,23.0375700241094,6.32439478597293,2775.58145672414,2797.375,8.54609526206107,"",2274.875,1.62215267842093,109
"bactExtract_Y2P126_PM1_  B10","NA",33.7320788156375,9.42433973839565,0.118735397701046,7.97992108448036,5.83774673754125,1242.60125075556,1246.125,3.4315539374404,"",723.625,1.00543885234373,41
"bactExtract_Y2P126_PM1_  B11","NA",259.735721933084,8.21796416316482,0.177574707925258,19.2662070222517,3.90341163253775,7295.98786512995,7335.875,19.622288538552,"",6442.5,2.04367068146587,271
"bactExtract_Y2P126_PM1_  B12","NA",127.138616854348,5.7852194528402,0.25381152841471,11.9907895940574,2.73095231288073,4491.32469183347,4537.5,10.7380035212568,"",3967,1.15093564163566,134
"bactExtract_Y2P126_PM1_  C01","NA",43.0100987039208,19.374719470364,0.145763534251291,1.36368546752228,4.75528522356616,1808.02736674472,1810.125,4.57407097753011,"",0,1.54292789615015,50
"bactExtract_Y2P126_PM1_  C02","NA",31.8230980034538,9.26381638441778,0.151518693235487,5.87406387746761,4.57466445729353,1252.78974800145,1257.125,3.3190060727459,"",644.625,1.74158604805909,38
"bactExtract_Y2P126_PM1_  C03","NA",98.9283221614842,4.54475681146543,0.249169845226331,12.1739961751856,2.78182610712918,3476.13015136887,3498.125,8.31956936409582,"",2799.125,1.69983901777052,108
"bactExtract_Y2P126_PM1_  C04","NA",163.167485384329,105.672612669654,0.0949324983916304,-6.41139748359831,7.30147412428214,7014.02809075495,7035.875,12.2186441053231,"questionable fit",2619.375,0.408591591905195,170
"bactExtract_Y2P126_PM1_  C05","NA",94.067142448354,2.33911509527398,0.251698271175248,14.5771969898612,2.75388137281774,3087.6372906461,3125.875,7.89354717993643,"",1996.25,1.49904386454881,102
"bactExtract_Y2P126_PM1_  C06","NA",268.445795859966,7.4817919225052,0.221886280569473,16.007795288734,3.12388480613123,8420.86849196589,8450.125,20.1691215697108,"",7571.875,1.49904386454881,279
"bactExtract_Y2P126_PM1_  C07","NA",274.555633072267,4.92416778662166,0.215550155227824,18.5706236026006,3.21571181346322,7922.16305978707,7964.375,20.4507861763589,"",7441.75,1.24084326274337,283
"bactExtract_Y2P126_PM1_  C08","NA",98.7210998580906,5.164346214482,0.198475298138416,14.5952154024518,3.49235994131897,3222.39574192511,3252.375,8.22710223034454,"",2728.875,2.18656875629989,110
"bactExtract_Y2P126_PM1_  C09","NA",275.283379403577,4.52942303357567,0.256367978489242,15.9560330302753,2.70371980402783,8666.04539441182,8705.875,20.5954060644899,"",8183.375,1.71008414697313,286
"bactExtract_Y2P126_PM1_  C10","NA",62.2553572996983,13.542171439292,0.0750731574958811,17.051915307997,9.23295627465749,1772.4522226415,1775.25,5.78641980955824,"",567.25,1.15093564163566,69
"bactExtract_Y2P126_PM1_  C11","NA",38.958203258511,12.7991125484278,0.112128503738475,6.3750153350422,6.1817214842768,1467.20795572643,1469,4.64807613438893,"",0,2.17485360658966,44
"bactExtract_Y2P126_PM1_  C12","NA",65.0413650818031,17.119847722741,0.148817301429728,6.91671016651768,4.65770561554802,2507.1303779183,2513.375,5.82499498041973,"",1094,1.9423812012808,73
"bactExtract_Y2P126_PM1_  D01","NA",143.608548461757,21.8566892602597,0.105913472642892,16.2158597042944,6.5444665656184,4317.26895960162,4320,12.9940376279376,"",3197.375,1.31425304287516,161
"bactExtract_Y2P126_PM1_  D02","NA",34.0732434462862,11.9024078525044,0.114930047973909,5.41230952201076,6.03103533653185,1309.00256800959,1312.375,3.41564209735784,"",286.25,1.74158604805909,39
"bactExtract_Y2P126_PM1_  D03","NA",228.129348809712,3.67189320788706,0.287266962652838,14.3176185468171,2.41290252857101,7557.04648046666,7642.375,17.9269664032284,"",6838.875,3.12119654296975,237
"bactExtract_Y2P126_PM1_  D04","NA",37.1909799619114,12.5470746512745,0.136916036824366,4.93033609226749,5.06257116870176,1472.21851595906,1477.125,3.87518605766212,"",954.625,2.10475157428358,44
"bactExtract_Y2P126_PM1_  D05","NA",104.492545930993,4.54527809742713,0.225194625022788,13.7239235244525,3.07799167271334,3508.94302607279,3529.125,8.27004862954521,"",3006.625,1.34613146466793,111
"bactExtract_Y2P126_PM1_  D06","NA",57.6309780414429,12.1418902747133,0.0910735649309468,14.5026824091341,7.61084932917141,1782.54661998079,1786.625,5.09903350969591,"",1264.125,1.49904386454881,65
